Art_ID,Year,Newspaper,Headline,text_a,text_b,ss_a,ss_b,lbl_a,lbl_b
3031,2022,AD/Algemeen Dagblad,'Muziek is spannender dan handelen op straat',vorige keer krant schreef rapper Mula B 30 echte naam Hicham Gieskes ging veroordeling verboden wapenbezit begin 2019 kreeg taakstraf boete tweede veroordeling nadat twintiger Duitsland vastgezeten drugshandel keer aanleiding succesvolle rappersloopbaan Mula B twintig gouden platina platen opleverde Thuis hangen bijna allemaal moeder muur vertrouwen gehouden criminele wereld komen platen tastbare bewijzen gelukt goede kans moeder binnenkort weer schroeven muur krijgt Prix d'Ami heet tweede album Mula B dankzij eerder uitgebrachte singles bijna 35 miljoen streams staat Net eerste album Meesterplusser 2018 kwam Prix d'Ami binnen 2 albumlijst achter Beth Hart Spotify eerste week nummer 1 best beluisterde album zoon Congolese vader Marokkaanse moeder groeide Mula B Schilderswijk Den Haag jaren,vorige keer krant schreef rapper Mula B 30 echte naam Hicham Gieskes ging veroordeling verboden wapenbezit begin 2019 kreeg taakstraf boete tweede veroordeling nadat twintiger Duitsland vastgezeten drugshandel goede kans moeder binnenkort weer schroeven muur krijgt Prix d'Ami heet tweede album Mula B dankzij eerder uitgebrachte singles bijna 35 miljoen streams staat Net eerste album Meesterplusser 2018 kwam Prix d'Ami binnen 2 albumlijst achter Beth Hart Spotify eerste week nummer 1 best beluisterde album leefomgeving bleek vergif combinatie Mula B's aangeboren handelsgeest 9 eerst Koninginnedag kleedje mocht neerleggen Hoefkade alleen rommel verkopen weet euforisch voelde eerste transactie verkocht Misschien eind dag opbrengst twee patatjes konden kopen ging handelen ontdekt Mula B muziek,0.5558716984904125,0.5519217536891362,POS,POS
13420,2022,AD/Algemeen Dagblad,Gordon gooide en passant ook Linda de Mol voor de bus,Waarschuwing alle omroepbazen blik imposante kijkcijfers Boerderij Dorst zondag massaal first class vliegtickets Dubai-Nederland à 8500 euro inslaan Gordon komende tijd mogelijk programma's laten opdraven uitschieter boven verdienste hè zeg even zenderbobo's bewijzen tegenwoordig vaak gemakzuchtige zielen verder kijken neus lang Scoort programma legosteentjes volgen rap knikkers raceauto's dominostenen ballonnetjes laatste bleek vrijdag inderdaad even interessant spannend tevoren klonk Zelfs Martijn Krabbé veranderen terug Boerderij Dorst momenteel samen Dorp hét lichtpuntje zondagavond zat één gast aarde wroeten aflevering moeite waard maakte Anouk artiesten zoals showbizz saaie bedoening hemel verademing merken alle toestanden Glennis Grace Lil'Kleine André Hazes noem allemaal BN'ers bes,Waarschuwing alle omroepbazen blik imposante kijkcijfers Boerderij Dorst zondag massaal first class vliegtickets Dubai-Nederland à 8500 euro inslaan Gordon komende tijd mogelijk programma's laten opdraven uitschieter boven verdienste hè zeg even zenderbobo's bewijzen tegenwoordig vaak gemakzuchtige zielen verder kijken neus lang Scoort programma legosteentjes volgen rap knikkers raceauto's dominostenen ballonnetjes laatste bleek vrijdag inderdaad even interessant spannend tevoren klonk Zelfs Martijn Krabbé veranderen terug Boerderij Dorst momenteel samen Dorp hét lichtpuntje zondagavond zat één gast aarde wroeten aflevering moeite waard maakte Anouk artiesten zoals showbizz saaie bedoening hemel verademing merken alle toestanden Glennis Grace Lil'Kleine André Hazes noem allemaal BN'ers bes,-0.06662589154903652,-0.06663101242513088,NEU,NEU
1295,2022,AD/Algemeen Dagblad,'Comedy kan prima zonder schelden en grove grappen',afgesproken geboortestad Rotterdam Kop Zuid Bekend terrein Jawad Es Soufi steenworp verderop geboren getogen café Maas bestelt havermelkcappuccino helft opdrinkt lesgaf dronk acht koppen koffie per dag maximaal twee lang geleden Jawad docent Nederlands vmbo-school dag besloot gaan optreden onemanshow theater opleiding gevolgd cabaretprijzen gewonnen evenmin dertig voelde hét moment begon Instagramaccount plaatste filmpjes alter ego Sloegie Marokkaans-Nederlandse jongen komische mimiek hilarische kijk wereld typetje direct razend populair zichzelf sprak af tienduizend volgers poging wagen theater gaan eigen show snel vijftienduizend trok colbert stapte Rotterdam Theater binnen vragen programmeur spreken show aandringen woord gestaan hadden idee kreeg vertrouwen gebaseerd grote aantal volger,afgesproken geboortestad Rotterdam Kop Zuid Bekend terrein Jawad Es Soufi steenworp verderop geboren getogen café Maas bestelt havermelkcappuccino helft opdrinkt lesgaf dronk acht koppen koffie per dag maximaal twee lang geleden Jawad docent Nederlands vmbo-school dag besloot gaan optreden onemanshow theater opleiding gevolgd cabaretprijzen gewonnen evenmin dertig voelde hét moment begon Instagramaccount plaatste filmpjes alter ego Sloegie Marokkaans-Nederlandse jongen komische mimiek hilarische kijk wereld typetje direct razend populair zichzelf sprak af tienduizend volgers poging wagen theater gaan eigen show snel vijftienduizend trok colbert stapte Rotterdam Theater binnen vragen programmeur spreken show aandringen woord gestaan hadden idee kreeg vertrouwen gebaseerd grote aantal volger,0.7987064600701572,0.7987064516138535,POS,POS
9893,2022,AD/Algemeen Dagblad,Depp op Franse toer,Depp back klinkt overal Johnny koning binnengehaald Frankrijk schrijft Franse pers Amerikaanse acteur Johnny Depp maanden rechtbank doorbracht ex Amber Heard gaat weer volop werk Frankrijk Gisteren serie Franse concerten begonnen samen legendarische gitarist Jeff Beck Daarna beginnen rond Versailles filmopnames Depp speelt Franse koning Lodewijk XV kostuumdrama maîtresse koning Madame du Barry film verschijnt eerst bioscopen daarna Franse Netflix zien Afgelopen week landde Depp gitaren Europese vasteland naast acteerloopbaan jaren muzikant songwriter zanger Alice Cooper Aerosmith gitarist Joe Perry vormde band Hollywood Vampires 2020 begon samen werken rockgitarist Jeff Beck samen album opgenomen 18 eerst samenspeelden alsof onze jeugd creativiteit weer helemaal terugkwamen vertelde Beck i,Depp back klinkt overal Johnny koning binnengehaald Frankrijk schrijft Franse pers Amerikaanse acteur Johnny Depp maanden rechtbank doorbracht ex Amber Heard gaat weer volop werk Frankrijk Gisteren serie Franse concerten begonnen samen legendarische gitarist Jeff Beck Daarna beginnen rond Versailles filmopnames Depp speelt Franse koning Lodewijk XV kostuumdrama maîtresse koning Madame du Barry film verschijnt eerst bioscopen daarna Franse Netflix zien zomer Amerikaanse acteur opnieuw Frankrijk verwacht filmrol Franse koning opnames daarvoor eigenlijk eerder gepland april mei zat Depp vooral rechtbank ex-partner actrice Amber Heard vlogen elkaar juridisch haren serie aanklachten laster huiselijk geweld Tijdens proces uitvoerig verwezen Depps verleden drugs alcoholverslavingen alle ophef kwa,0.4643122352593926,-0.822416482308214,POS,NEG
16945,2022,AD/Algemeen Dagblad,Levenslang geëist tegen Taghi en vier handlangers,luchtruim boven Vughtse gevangenis sluiten ministerie Justitie Veiligheid voorkomen inlichtingen via luchtfoto's verzameld smokkelwaar via lucht gevangenis bereikt maatregel gaat 1 juli duurt zeker 1 januari 2023 Burgemeester Mortel zei zullen veiligheid rond PI Vught waarborgen Ridouan Taghi vier medeverdachten zogenoemde Marengo-proces eisten aanklagers gisteren maximale straf levenslang verdachten hoorden celstraffen eisen oplopend ruim 26 zaak gaat zes liquidaties meerdere pogingen daartoe ziet 44-jarige Taghi kwade genius proces hoogspanning komen staan drie moorden directe omgeving kroongetuige broer Reduan advocaat Derk Wiersum adviseur Peter R Vries beklaagden advocaten grote afvaardiging pers aanwezig eisen horen aanwezig publieke tribune afvaardiging landelijke top Openbaar Minis,luchtruim boven Vughtse gevangenis sluiten ministerie Justitie Veiligheid voorkomen inlichtingen via luchtfoto's verzameld smokkelwaar via lucht gevangenis bereikt maatregel gaat 1 juli duurt zeker 1 januari 2023 Burgemeester Mortel zei zullen veiligheid rond PI Vught waarborgen Ridouan Taghi vier medeverdachten zogenoemde Marengo-proces eisten aanklagers gisteren maximale straf levenslang verdachten hoorden celstraffen eisen oplopend ruim 26 zaak gaat zes liquidaties meerdere pogingen daartoe ziet 44-jarige Taghi kwade genius Eerder werden extra zichtbare onzichtbare veiligheidsmaatregelen getroffen buiten gevangenis assisteert sinds eind vorig team ministerie Defensie bewaarders EBI landing helikopter onmogelijk maken barrières opgeworpen Verder surveilleert politie extra extra cameratoe,-0.8126147497216265,-0.4505970301100477,NEG,NEG
3497,2022,AD/Algemeen Dagblad,'Soms staat Nederland door koppigheid alleen in de EU',Bulgarije Roemenië gekrenkt Nederlandse regering enige toetreding twee landen Schengenzone blokkeert volksvertegenwoordigers zeiden week openlijk daarom zouden verzetten goede Nederlandse kandidaat Europese topfunctie België hoor zelden Tijd rade gaan dé Europa-deskundige onze zuiderburen hoogleraar politicologie Hendrik Vos Universiteit Gent auteur vuistdikke zeer leesbare geschiedenis Europese integratie Nederland vaak heel constructief trekt samen Benelux Duitsland vroeger Britten belangen behartigen momenten Nederland alleen komt staan plaats ruilen komt koppigheid boven tunnelvisie zelfs lijkt Nederland alleen eigen gelijk ziet landen Europese Commissie stellen beide landen wél voorwaarden voldoen toe treden Schengenzone Natuurlijk zaken goed gaten houden Ongetwijfeld gebeuren Bulgaar,Bulgarije Roemenië gekrenkt Nederlandse regering enige toetreding twee landen Schengenzone blokkeert volksvertegenwoordigers zeiden week openlijk daarom zouden verzetten goede Nederlandse kandidaat Europese topfunctie België hoor zelden Tijd rade gaan dé Europa-deskundige onze zuiderburen hoogleraar politicologie Hendrik Vos Universiteit Gent auteur vuistdikke zeer leesbare geschiedenis Europese integratie landen Europese Commissie stellen beide landen wél voorwaarden voldoen toe treden Schengenzone Natuurlijk zaken goed gaten houden Ongetwijfeld gebeuren Bulgaarse buitengrens zaken illegaal kunt daarop inzoomen elders politieke schandalen kijk haven Antwerpen komt zoveel cocaïne binnen net goed zeggen Antwerpen levensgevaarlijk Schengenzone moeten straks elke grens weer slagbomen zetten p,-0.6626429609953423,-0.8535819150045659,NEG,NEG
20131,2022,AD/Algemeen Dagblad,Opa staat zijn mannetje in criminele buurt,wijk Entrevias Madrid bepaald toeristische attractie Hangjongeren drugsdealers criminelen maken verpauperde buurt dienst wijk woont oorlogsveteraan Tirso type ruwe bolster nauwelijks blanke pit niemand wet laat voorschrijven Tirso krijgt direct maken barre omstandigheden geadopteerde kleindochter vriendje drugsdeal verwikkeld raken levens gevaar brengt Opa Tirso grijpt krijgt maken corrupte rechercheur Cubaanse moeder vriendje acht afleveringen Entrevias lang gerekt serie compacter gekund deerde Spaanse publiek thuisland Entrevias behoorlijke kijkcijferhit,wijk Entrevias Madrid bepaald toeristische attractie Hangjongeren drugsdealers criminelen maken verpauperde buurt dienst wijk woont oorlogsveteraan Tirso type ruwe bolster nauwelijks blanke pit niemand wet laat voorschrijven Tirso krijgt direct maken barre omstandigheden geadopteerde kleindochter vriendje drugsdeal verwikkeld raken levens gevaar brengt Opa Tirso grijpt krijgt maken corrupte rechercheur Cubaanse moeder vriendje acht afleveringen Entrevias lang gerekt serie compacter gekund deerde Spaanse publiek thuisland Entrevias behoorlijke kijkcijferhit,-0.7304855545662184,-0.7304876528338998,NEG,NEG
26619,2023,AD/Algemeen Dagblad,Weer dode op Tomorrowland,dancefestival Tomorrowland opnieuw dode betreuren slachtoffer dertiger Thaise nationaliteit vrijdag bewusteloos aangetroffen overleed ziekenhuis Vorig weekend bezweek 26-jarige drugsgebruik,dancefestival Tomorrowland opnieuw dode betreuren slachtoffer dertiger Thaise nationaliteit vrijdag bewusteloos aangetroffen overleed ziekenhuis Vorig weekend bezweek 26-jarige drugsgebruik,-0.7229661561318531,-0.7229661561318531,NEG,NEG
25514,2023,AD/Algemeen Dagblad,Verslaafde Justin Foy hoeft niet meer te stelen en te bedelen,fietst af 40-jarige drugsverslaafde Justin Foy Rotterdam doel limonade bierblikjes scoren statiegeld incasseren Foy anderen ontgaan sinds 1 april statiegeld blikjes zit Dagelijks struinen uithalers winkelcentra af achteloos weggeworpen blikjes prullenbakken vissen stoep rapen Foy hen dagtaak gemaakt blikjes petflesjes pak verzamelen leveren supermarkt vroeger stal lever lege blikjes gele mountainbike sjeest Justin opvallend dik gekleed tijd stad Alsof noodstop maakt knijpt plotseling handremmen komt abrupt stilstand één oogopslag genoeg hand verdwijnt prullenbak komt Red Bull-blikje weer Bijna routinematig papieren tas stuur gemikt.Ook prullenbakken route snelle inspectie onderworpen bijna overal raak Lunchtijd hè gaan kantoormensen straat later uitleggen vol tasje normaal vuilniszak rijdt,Foy anderen ontgaan sinds 1 april statiegeld blikjes zit Dagelijks struinen uithalers winkelcentra af achteloos weggeworpen blikjes prullenbakken vissen stoep rapen Foy hen dagtaak gemaakt blikjes petflesjes pak verzamelen leveren supermarkt vroeger stal lever lege blikjes gele mountainbike sjeest Justin opvallend dik gekleed tijd stad Alsof noodstop maakt knijpt plotseling handremmen komt abrupt stilstand één oogopslag genoeg hand verdwijnt prullenbak komt Red Bull-blikje weer Bijna routinematig papieren tas stuur gemikt.Ook prullenbakken route snelle inspectie onderworpen bijna overal raak Lunchtijd hè gaan kantoormensen straat later uitleggen zegt Foy glinstering ogen gaat best goed verdiende best lege plastic flesjes blikjes ander verhaal hele dag mee bezig 22.00 uur winkels sluiten ho,-0.47268416647027367,-0.2583450705444141,NEG,NEG
11335,2023,AD/Algemeen Dagblad,Een op hol geslagen Road Runner-cartoon,steeds krankzinniger wordende Fast Furious-filmreeks auto's inmiddels stukken blik wielen fungeren evengoed granaatwerpers raketlanceerders vliegtuigen zelfs spaceshuttles verlengstuk lichaam ingezet vetes vechten Fast X deel 10 alweer soms zó top aanvoelt Road Runner-cartoon Minstens bombastisch dramatische intermezzo's even rem ingetrapt personages anderen Dominic Toretto Vin Diesel Letty Michelle Rodriguez Roman Tyrese Gibson weer partij ruimte geven ernstige monoloog belang familie vriendschap God serie mag iedereen gort rijden zolang netjes bidt eten één grote machosoap fans weten allang Nieuw club oude straatracekameraden opgesplitst overal ter wereld brandjes blussen Rio Janeiro Rome bijvoorbeeld laatste stad krijgt Toretto elkaar vanuit auto rollende bom ter grootte olifant koers l,steeds krankzinniger wordende Fast Furious-filmreeks auto's inmiddels stukken blik wielen fungeren evengoed granaatwerpers raketlanceerders vliegtuigen zelfs spaceshuttles verlengstuk lichaam ingezet vetes vechten Fast X deel 10 alweer soms zó top aanvoelt Road Runner-cartoon Minstens bombastisch dramatische intermezzo's even rem ingetrapt personages anderen Dominic Toretto Vin Diesel Letty Michelle Rodriguez Roman Tyrese Gibson weer partij ruimte geven ernstige monoloog belang familie vriendschap God serie mag iedereen gort rijden zolang netjes bidt eten één grote machosoap Fast Five 2011 schakelde team corrupte drugsbaron wetende diens zoon daarvan getuige zint wraak Dante gemak fijnste schurk franchise uitbundige Jason Momoa Aquaman speelt bonkige versie Joker psychopaat vindt leuk ogen,-0.4380576472120004,-0.32324961031739136,NEG,NEG
25617,2023,AD/Algemeen Dagblad,Vier aanslagen in nog geen week: 'Laat dit stoppen',schandalig zegt eigenaar Toko Arti agenten vroege zondagmorgen Crooswijkseweg achter lint staan aanslag nacht eerder verijdeld keer 03.30 uur gelukt Overal stoep zaak liggen glasscherven ramen eruit geknald alarm loeit zeventien camera's straat zoveel politie lukken klinkt wanhopig man tegengehouden winkel lopen sinds 1986 Crooswijkseweg Rotterdam zit buurtbewoners delen wanhoop Heel Rotterdam gaat gebukt geweldsgolf waarbij voornamelijk criminelen aanslagen laten plegen illegaal vuurwerk zelfgeknutselde bommen woningen panden ene straat week tijd vier nachten raak Mede daardoor Rotterdamse regio eerste vier maanden voorbij explosierecord 49 2022 geëvenaard Gisteravond hield politie 26-jarige man Amsterdam rol aanslagen onderzocht Eerder werden drie mensen opgepakt twee minderjarigen bewon,schandalig zegt eigenaar Toko Arti agenten vroege zondagmorgen Crooswijkseweg achter lint staan aanslag nacht eerder verijdeld keer 03.30 uur gelukt Overal stoep zaak liggen glasscherven ramen eruit geknald alarm loeit zeventien camera's straat zoveel politie lukken klinkt wanhopig man tegengehouden winkel lopen sinds 1986 Crooswijkseweg Rotterdam zit bewoners hopen eind aanslagen komt Maandag dinsdag raak portiek Zaterdagochtend rook buurtbewoner vreemde lucht zag twee mannen wegvluchten toko bleek fles vloeistof liggen raam grijze tape geplakt zondag 03.30 uur rende jongen weg nadat buurtbewoners drie knallen hadden gehoord Velen bellen politie gebeuren Zet politiepost neer zegt wakker geschrokken bewoners Crooswijkseweg echter lang eerste twee aanslagen portieken 600 meter elkaar liggen,-0.6864180815449311,-0.9238801834339639,NEG,NEG
